iata,airport_name,icao,city,state,country,lat,lon,lat_lon
LEG,Aleg,,Aleg,,Mauritania,17.05,-13.917,"17.05,-13.917"
MRU,Mauritius,FIMP,Port Louis,,Mauritius,-20.43020058,57.68360138,"-20.43020058,57.68360138"
RRG,Rodrigues Island,FIMR,Port Mathurin,,Mauritius,-19.75769997,63.36100006,"-19.75769997,63.36100006"
DZA,Dzaoudzi,FMCZ,Dzaoudzi,,Mayotte,-12.8046999,45.28110123,"-12.8046999,45.28110123"
GDL,Guadalajara,MMGL,Guadalajara,,Mexico,20.52179909,-103.310997,"20.52179909,-103.310997"
MTY,Monterrey Mariano Escobedo Intl,MMMY,Monterrey,,Mexico,25.7784996,-100.1070023,"25.7784996,-100.1070023"
CUN,Cancun,MMUN,Cancun,,Mexico,21.03650093,-86.87709808,"21.03650093,-86.87709808"
BJX,Leon/Guanajuato,MMLO,Silao,,Mexico,20.99349976,-101.4810028,"20.99349976,-101.4810028"
TIJ,Tijuana,MMTJ,Tijuana,,Mexico,32.54109955,-116.9700012,"32.54109955,-116.9700012"
TLC,Mexico City Toluca-A.Lopez Mateos,MMTO,Toluca,,Mexico,19.33709908,-99.56600189,"19.33709908,-99.56600189"
SJD,San Jose Cabo,MMSD,San Jose del Cabo,,Mexico,23.15180016,-109.7210007,"23.15180016,-109.7210007"
CUL,Culiacan,MMCL,Culiacan,,Mexico,24.76449966,-107.4749985,"24.76449966,-107.4749985"
PVR,Puerto Vallarta,MMPR,Puerto Vallarta,,Mexico,20.68009949,-105.2539978,"20.68009949,-105.2539978"
TAM,Tampico,MMTM,Tampico,,Mexico,22.29640007,-97.86589813,"22.29640007,-97.86589813"
MEX,Mexico City Juarez Intl,MMMX,Mexico City,,Mexico,19.43630028,-99.07209778,"19.43630028,-99.07209778"
CJS,Ciudad Juarez,MMCS,Ciudad Juarez,,Mexico,31.63610077,-106.4290009,"31.63610077,-106.4290009"
CUU,Chihuahua,MMCU,Chihuahua,,Mexico,28.70289993,-105.9649963,"28.70289993,-105.9649963"
HMO,Hermosillo,MMHO,Hermosillo,,Mexico,29.09589958,-111.0479965,"29.09589958,-111.0479965"
VSA,Villahermosa,MMVA,Villahermosa,,Mexico,17.99699974,-92.81739807,"17.99699974,-92.81739807"
MID,Merida (MX),MMMD,Merida,,Mexico,20.93700027,-89.65769959,"20.93700027,-89.65769959"
CME,Ciudad del Carmen,MMCE,Ciudad del Carmen,,Mexico,18.65369987,-91.7990036,"18.65369987,-91.7990036"
TGZ,Tuxtla Gutierrez,MMTG,Tuxtla Gutierrez,,Mexico,16.56360054,-93.02249908,"16.56360054,-93.02249908"
OAX,Oaxaca,MMOX,Oaxaca,,Mexico,16.99990082,-96.72660065,"16.99990082,-96.72660065"
VER,Veracruz,MMVR,Veracruz,,Mexico,19.14590073,-96.18730164,"19.14590073,-96.18730164"
HUX,Huatulco,MMBT,Huatulco,,Mexico,15.77530003,-96.26260376,"15.77530003,-96.26260376"
ZIH,Ixtapa/zihuatanejo,MMZH,Ixtapa,,Mexico,17.60160065,-101.4609985,"17.60160065,-101.4609985"
CEN,Ciudad Obregon,MMCN,Ciudad Obregon,,Mexico,27.39259911,-109.8330002,"27.39259911,-109.8330002"
TRC,Torreon,MMTC,Torreon,,Mexico,25.56830025,-103.4110031,"25.56830025,-103.4110031"
ACA,Acapulco,MMAA,Acapulco,,Mexico,16.75709915,-99.7539978,"16.75709915,-99.7539978"
CYD,San Ignacio (BZ),CYD,Mulegé,,Mexico,27.2906,-112.8851,"27.2906,-112.8851"
LAP,La Paz (MX),MMLP,La Paz,,Mexico,24.0727005,-110.3619995,"24.0727005,-110.3619995"
LMM,Los Mochis,MMLM,Los Mochis,,Mexico,25.68519974,-109.0810013,"25.68519974,-109.0810013"
MZT,Mazatlan,MMMZ,Mazatlan,,Mexico,23.16139984,-106.2659988,"23.16139984,-106.2659988"
LTO,Loreto,MMLT,Loreto,,Mexico,25.98920059,-111.3479996,"25.98920059,-111.3479996"
MXL,Mexicali,MMML,Mexicali,,Mexico,32.63059998,-115.2419968,"32.63059998,-115.2419968"
CZM,Cozumel,MMCZ,Cozumel,,Mexico,20.5223999,-86.92559814,"20.5223999,-86.92559814"
ZCL,Zacatecas,MMZC,Zacatecas,,Mexico,22.89710045,-102.6869965,"22.89710045,-102.6869965"
AGU,Aguascalientes,MMAS,Aguascalientes,,Mexico,21.70560074,-102.3180008,"21.70560074,-102.3180008"
QRO,Queretaro,MMQT,Queretaro,,Mexico,20.61730003,-100.185997,"20.61730003,-100.185997"
MAM,Matamoros,MMMA,Matamoros,,Mexico,25.76989937,-97.52529907,"25.76989937,-97.52529907"
DGO,Durango,MMDO,Durango,,Mexico,24.12420082,-104.5279999,"24.12420082,-104.5279999"
MTT,Minatitlan,MMMT,Minatitlan,,Mexico,18.10339928,-94.58070374,"18.10339928,-94.58070374"
SLP,San Luis Potosi,MMSP,San Luis Potosi,,Mexico,22.25429916,-100.9309998,"22.25429916,-100.9309998"
REX,Reynosa,MMRX,Reynosa,,Mexico,26.00889969,-98.22850037,"26.00889969,-98.22850037"
MLM,Morelia,MMMM,Morelia,,Mexico,19.84989929,-101.0250015,"19.84989929,-101.0250015"
ZLO,Manzanillo (MX),MMZO,Manzanillo,,Mexico,19.14480019,-104.5589981,"19.14480019,-104.5589981"
TAP,Tapachula,MMTP,Tapachula,,Mexico,14.79430008,-92.37000275,"14.79430008,-92.37000275"
CPE,Campeche,MMCP,Campeche,,Mexico,19.81679916,-90.50029755,"19.81679916,-90.50029755"
NLD,Nuevo Laredo,MMNL,Nuevo Laredo,,Mexico,27.44389915,-99.57050323,"27.44389915,-99.57050323"
PBC,Puebla,MMPB,Puebla,,Mexico,19.15810013,-98.37139893,"19.15810013,-98.37139893"
SLW,Saltillo,MMIO,Saltillo,,Mexico,25.54949951,-100.9290009,"25.54949951,-100.9290009"
PXM,Puerto Escondido,MMPS,Puerto Escondido,,Mexico,15.87689972,-97.0891037,"15.87689972,-97.0891037"
CLQ,Colima,MMIA,Colima,,Mexico,19.27700043,-103.5770035,"19.27700043,-103.5770035"
IZT,Ixtepec,MMIT,Asunción Ixtaltepec,,Mexico,16.44930077,-95.09369659,"16.44930077,-95.09369659"
TPQ,Tepic,MMEP,Tepic,,Mexico,21.41950035,-104.8430023,"21.41950035,-104.8430023"
CVM,Ciudad Victoria,MMCV,Ciudad Victoria,,Mexico,23.70330048,-98.95649719,"23.70330048,-98.95649719"
PDS,Piedras Negras,MMPG,Municipio de Nava,,Mexico,28.62739944,-100.5350037,"28.62739944,-100.5350037"
UPN,Uruapan,MMPN,Uruapan,,Mexico,19.39669991,-102.0390015,"19.39669991,-102.0390015"
CTM,Chetumal,MMCM,Chetumal,,Mexico,18.50469971,-88.32679749,"18.50469971,-88.32679749"
LZC,Lazaro Cardenas,MMLC,Lazaro Cardenas,,Mexico,18.00169945,-102.2210007,"18.00169945,-102.2210007"
PAZ,Poza Rica,MMPA,Poza Rica,,Mexico,20.60269928,-97.46080017,"20.60269928,-97.46080017"
PQM,Palenque,MMPQ,Palenque,,Mexico,17.53339958,-91.98449707,"17.53339958,-91.98449707"
TSL,Tamuin,MMTN,Tamuín,,Mexico,22.03829956,-98.8065033,"22.03829956,-98.8065033"
GUB,Guerrero Negro,MMGR,Guerrero Negro,,Mexico,28.02610016,-114.0240021,"28.02610016,-114.0240021"
NLU,Mexico City Santa Lucia AFB,MMSM,Reyes Acozac,,Mexico,19.75530052,-99.0164032,"19.75530052,-99.0164032"
PPE,Puerto Penasco,MMPE,Puerto Penasco,,Mexico,31.3562023,-113.5256767,"31.3562023,-113.5256767"
KSA,Kosrae,PTSA,Kosrae,,Micronesia,5.356972222,162.9583889,"5.356972222,162.9583889"
TKK,Chuuk,DNIB,Weno Island,,Micronesia,7.461890833,151.8430172,"7.461890833,151.8430172"
PNI,Pohnpei,PTPN,Pohnpei Island,,Micronesia,6.985083333,158.2098056,"6.985083333,158.2098056"
YAP,Yap,WADT,Yap Island,,Micronesia,9.498911111,138.0824842,"9.498911111,138.0824842"
KIV,Chisinau,LUKK,Chisinau,,Moldova,46.92770004,28.93099976,"46.92770004,28.93099976"
MCM,Monaco,LNMC,Fontvieille,,Monaco,43.7256012,7.419169903,"43.7256012,7.419169903"
ULN,Ulaanbaatar (MN),ZMUB,Ulan Bator,,Mongolia,47.8431015,106.7669983,"47.8431015,106.7669983"
HVD,Khovd,ZMKD,Khovd,,Mongolia,47.95410156,91.62819672,"47.95410156,91.62819672"
MXV,Moron (MN),ZMMN,Moron,,Mongolia,49.66329956,100.098999,"49.66329956,100.098999"
ULZ,Uliastai,ZMDN,Dzabkhan,,Mongolia,47.7093,96.5258,"47.7093,96.5258"
ULG,Olgii,ZMUL,Ölgii,,Mongolia,48.99330139,89.92250061,"48.99330139,89.92250061"
LTI,Altai,ZMAT,Altai,,Mongolia,46.37639999,96.22109985,"46.37639999,96.22109985"
ULO,Ulaangom,ZMUG,Ulaangom,,Mongolia,49.973333,92.079722,"49.973333,92.079722"
COQ,Choibalsan,ZMCD,Choibalsan,,Mongolia,48.13570023,114.6460037,"48.13570023,114.6460037"
DLZ,Dalanzadgad,ZMDZ,Dalanzadgad,,Mongolia,43.59170151,104.4300003,"43.59170151,104.4300003"
BYN,Bayankhongor,ZMBH,Bayankhongor,,Mongolia,46.16329956,100.7040024,"46.16329956,100.7040024"
UBN,Ulaanbaatar International (MN),ZMCK,Ulaanbaatar,,Mongolia,47.646667,106.82,"47.646667,106.82"
TIV,Tivat,LYTV,Tivat,,Montenegro,42.40470123,18.72330093,"42.40470123,18.72330093"
TGD,Podgorica,LYPG,Podgorica,,Montenegro,42.3594017,19.25189972,"42.3594017,19.25189972"
MNI,Montserrat,TRPG,Gerald s Park,,Montserrat,16.79140091,-62.19329834,"16.79140091,-62.19329834"
AGA,Agadir,GMAD,Agadir,,Morocco,30.32500076,-9.413069725,"30.32500076,-9.413069725"
NDR,Nador,GMMW,Nador,,Morocco,34.98880005,-3.028209925,"34.98880005,-3.028209925"
CMN,Casablanca Mohammed V Apt,GMMN,Casablanca,,Morocco,33.36750031,-7.589970112,"33.36750031,-7.589970112"
FEZ,Fes,GMFF,Fes,,Morocco,33.9272995,-4.97796011,"33.9272995,-4.97796011"
TNG,Tangier,GMTT,Tangier,,Morocco,35.72689819,-5.916890144,"35.72689819,-5.916890144"
RAK,Marrakech,GMMX,Marrakech,,Morocco,31.60689926,-8.036299706,"31.60689926,-8.036299706"
RBA,Rabat,GMME,Rabat,,Morocco,34.05149841,-6.751520157,"34.05149841,-6.751520157"
OZZ,Ouarzazate,GMMZ,Ouarzazate,,Morocco,30.93910027,-6.909430027,"30.93910027,-6.909430027"
OUD,Oujda,GMFO,Oujda,,Morocco,34.78720093,-1.923990011,"34.78720093,-1.923990011"
GLN,Guelmime,MA-GLN,"Guelmim-Oued Noun , Guelmim",,Morocco,29.02669907,-10.05029964,"29.02669907,-10.05029964"
TTA,Tan Tan,GMAT,Tan Tan,,Morocco,28.44820023,-11.16129971,"28.44820023,-11.16129971"
ESU,Essaouira,GMMI,Essaouira,,Morocco,31.39749908,-9.681670189,"31.39749908,-9.681670189"
ERH,Errachidia,GMFK,Errachidia,,Morocco,31.94750023,-4.398330212,"31.94750023,-4.398330212"
OZG,Zagora,GMAZ,Zagora,,Morocco,30.32029915,-5.866670132,"30.32029915,-5.866670132"
AHU,Al Hoceima,GMTA,Al Hoceima,,Morocco,35.17710114,-3.839519978,"35.17710114,-3.839519978"
TTU,Tetouan,GMTN,Tétouan,,Morocco,35.59429932,-5.320020199,"35.59429932,-5.320020199"
UAR,Bouarfa,GMFB,Bouarfa,,Morocco,32.51430556,-1.983055556,"32.51430556,-1.983055556"
TFY,Krui,TFY,Tarfaya,,Morocco,27.9487,-12.9166,"27.9487,-12.9166"
TET,Tete ,FQTT,Tete,,Mozambique,-16.10479927,33.64020157,"-16.10479927,33.64020157"
MPM,Maputo,FQMA,Maputo,,Mozambique,-25.92079926,32.57260132,"-25.92079926,32.57260132"
BEW,Beira,FQBR,Beira,,Mozambique,-19.79640007,34.9076004,"-19.79640007,34.9076004"
POL,Pemba (MZ),FQPB,Pemba Porto Amelia,,Mozambique,-12.99176216,40.52401352,"-12.99176216,40.52401352"
APL,Nampula,FQNP,Nampula,,Mozambique,-15.10560036,39.28179932,"-15.10560036,39.28179932"
UEL,Quelimane,FQQL,Quelimane,,Mozambique,-17.85549927,36.86909866,"-17.85549927,36.86909866"
VNX,Vilankulos,FQVL,Vilanculo,,Mozambique,-22.01840019,35.31330109,"-22.01840019,35.31330109"
VXC,Lichinga,FQLC,Lichinga,,Mozambique,-13.27400017,35.2663002,"-13.27400017,35.2663002"
VPY,Chimoio,FQCH,Chimoio,,Mozambique,-19.15130043,33.42900085,"-19.15130043,33.42900085"
MNC,Nacala,FQNC,Nacala,,Mozambique,-14.48820019,40.71220016,"-14.48820019,40.71220016"
INH,Inhambane,FQIN,Inhambabe,,Mozambique,-23.87639999,35.40850067,"-23.87639999,35.40850067"
VJB,Xai-Xai,FQXA,Xai Xai,,Mozambique,-25.03779984,33.62739944,"-25.03779984,33.62739944"
RGN,Yangon,VYYY,Yangon,,Myanmar,16.90730095,96.1332016,"16.90730095,96.1332016"
HEH,Heho,VYHH,Heho,,Myanmar,20.74699974,96.79199982,"20.74699974,96.79199982"
SNW,Thandwe,VYTD,Thandwe,,Myanmar,18.46069908,94.30010223,"18.46069908,94.30010223"
MDL,Mandalay (MM),VYMD,Mandalay,,Myanmar,21.70219994,95.97789764,"21.70219994,95.97789764"
MYT,Myitkyina,VYMK,Myitkyina,,Myanmar,25.38360024,97.35189819,"25.38360024,97.35189819"
LSH,Lashio,VYLS,Lashio,,Myanmar,22.97789955,97.75219727,"22.97789955,97.75219727"
NYU,Bagan/Nyaung-U,VYBG,Nyaung U,,Myanmar,21.17880058,94.93019867,"21.17880058,94.93019867"
THL,Tachilek,VYTL,Tachileik,,Myanmar,20.48380089,99.93540192,"20.48380089,99.93540192"
AKY,Sittwe,VYSW,Sittwe,,Myanmar,20.13269997,92.87259674,"20.13269997,92.87259674"
NYT,Nay Pyi Taw,VYEL,Pyinmana,,Myanmar,19.62350082,96.2009964,"19.62350082,96.2009964"
LIW,Loikaw,VYLK,Loikaw,,Myanmar,19.69149971,97.21479797,"19.69149971,97.21479797"
TVY,Dawei,VYDW,Dawei,,Myanmar,14.10389996,98.20359802,"14.10389996,98.20359802"
HOX,Homalin,VYHL,Hommalinn,,Myanmar,24.89959908,94.91400146,"24.89959908,94.91400146"
VBP,Bokpyin,VYBP,Bokpyinn,,Myanmar,11.1494,98.735901,"11.1494,98.735901"
KET,Kengtung,VYKG,Kengtung,,Myanmar,21.3015995,99.63600159,"21.3015995,99.63600159"
VBA,Ann,,Ann,Rakhine State,Myanmar,19.7692,94.0261,"19.7692,94.0261"
MGZ,Myeik,VYME,Mkeik,,Myanmar,12.43980026,98.62149811,"12.43980026,98.62149811"
KAW,Kawthaung,VYKT,Kawthoung,,Myanmar,10.04930019,98.53800201,"10.04930019,98.53800201"
KHM,Khamti,VYKI,Kanti,,Myanmar,25.98830032,95.67440033,"25.98830032,95.67440033"
NYW,Monywa,,Monywa,Sagaing Region,Myanmar,22.1083,95.1417,"22.1083,95.1417"
KYP,Kyaukpyu,VYKP,Kyaukpyu,,Myanmar,19.42639923,93.53479767,"19.42639923,93.53479767"
KMV,Kalemyo,VYKL,Kalemyo,,Myanmar,23.18880081,94.05110168,"23.18880081,94.05110168"
PBU,Putao,VYPT,Putao,,Myanmar,27.32990074,97.42630005,"27.32990074,97.42630005"
BMO,Bhamo,VYBM,Banmaw,,Myanmar,24.2689991,97.24620056,"24.2689991,97.24620056"
BSX,Pathein,VYPN,Pathein,,Myanmar,16.81520081,94.7798996,"16.81520081,94.7798996"
MNU,Mawlamyine,VYMM,Mawlamyine,,Myanmar,16.44470024,97.66069794,"16.44470024,97.66069794"
MOG,Mong Hsat,VYMS,Mong Hsat,,Myanmar,20.51679993,99.25679779,"20.51679993,99.25679779"
MWQ,Magway,VYMW,Magway,,Myanmar,20.16559982,94.94139862,"20.16559982,94.94139862"
TIO,Tilin,VYHN,Tilin,,Myanmar,21.70000076,94.09999847,"21.70000076,94.09999847"
WVB,Walvis Bay,FYWB,Walvis Bay,,Namibia,-22.97990036,14.64529991,"-22.97990036,14.64529991"
WDH,Windhoek Hosea Kutako International,FYWH,Windhoek,,Namibia,-22.47990036,17.47089958,"-22.47990036,17.47089958"
ERS,Windhoek Eros Apt,FYWE,Windhoek,,Namibia,-22.61219978,17.08040047,"-22.61219978,17.08040047"
OMD,Oranjemund,FYOG,Oranjemund,,Namibia,-28.58469963,16.44669914,"-28.58469963,16.44669914"
OND,Ondangwa,FYOA,Ondangwa,,Namibia,-17.87820053,15.95259953,"-17.87820053,15.95259953"
MPA,Katima Mulilo,FYKM,Mpacha,,Namibia,-17.63439941,24.17670059,"-17.63439941,24.17670059"
NDU,Rundu,FYRU,Rundu,,Namibia,-17.9564991,19.71940041,"-17.9564991,19.71940041"
LUD,Luderitz,FYLZ,Luderitz,,Namibia,-26.68740082,15.24289989,"-26.68740082,15.24289989"
INU,Nauru Island,ANYN,Yaren District,,Nauru,-0.547458,166.919006,"-0.547458,166.919006"
KTM,Kathmandu,VNKT,Kathmandu,,Nepal,27.69659996,85.35910034,"27.69659996,85.35910034"
PKR,Pokhara,VNPK,Pokhara,,Nepal,28.20089912,83.98210144,"28.20089912,83.98210144"
BHR,Bharatpur,VNBP,Bharatpur,,Nepal,27.67810059,84.42939758,"27.67810059,84.42939758"
BWA,Bhairawa,VNBW,Bhairawa,,Nepal,27.50569916,83.41629791,"27.50569916,83.41629791"
KEP,Nepalganj,VNNG,Nepalgunj,,Nepal,28.10359955,81.66699982,"28.10359955,81.66699982"
LUA,Lukla,VNLK,Lukla,,Nepal,27.68689919,86.72969818,"27.68689919,86.72969818"
JMO,Jomsom,VNJS,Jomsom,,Nepal,28.780426,83.723,"28.780426,83.723"
BIR,Biratnagar,VNVT,Biratnagar,,Nepal,26.48150063,87.26399994,"26.48150063,87.26399994"
IMK,Simikot,VNST,Simikot,,Nepal,29.97109985,81.81890106,"29.97109985,81.81890106"
TMI,Tumlingtar,VNTR,Tumling Tar,,Nepal,27.31500053,87.19329834,"27.31500053,87.19329834"
SIF,Simara,VNSI,Simara,,Nepal,27.15950012,84.98010254,"27.15950012,84.98010254"
SKH,Surkhet,VNSK,Surkhet,,Nepal,28.58600044,81.63600159,"28.58600044,81.63600159"
DHI,Dhangarhi,VNDH,Dhangarhi,,Nepal,28.75329971,80.58190155,"28.75329971,80.58190155"
JKR,Janakpur,VNJP,Janakpur,,Nepal,26.70879936,85.92240143,"26.70879936,85.92240143"
BDP,Bhadrapur,VNCG,Bhadrapur,,Nepal,26.57080078,88.07959747,"26.57080078,88.07959747"
RHP,Ramechhap,VNRC,Ramechhap,,Nepal,27.3939991,86.06140137,"27.3939991,86.06140137"
PPL,Phaplu,VNPL,Phaplu,,Nepal,27.51778688,86.58445358,"27.51778688,86.58445358"
RJB,Rajbiraj,VNRB,Rajbiraj,,Nepal,26.5170002,86.75,"26.5170002,86.75"
JUM,Jumla,VNJL,Jumla,,Nepal,29.27420044,82.19329834,"29.27420044,82.19329834"
DOP,Dolpa,VNDP,Dolpa,,Nepal,28.98570061,82.81909943,"28.98570061,82.81909943"
AMS,Amsterdam,EHAM,Amsterdam,,Netherlands,52.30860138,4.76388979,"52.30860138,4.76388979"
GRQ,Groningen,EHGG,Groningen,,Netherlands,53.11970139,6.579440117,"53.11970139,6.579440117"
EIN,Eindhoven Airport,EHEH,Eindhoven,,Netherlands,51.45009995,5.374529839,"51.45009995,5.374529839"
RTM,Rotterdam Apt,EHRD,Rotterdam,,Netherlands,51.95690155,4.437220097,"51.95690155,4.437220097"
MST,Maastricht/Aachen,EHBK,Maastricht,,Netherlands,50.9117012,5.770140171,"50.9117012,5.770140171"
KOC,Koumac,NWWK,Koumac,,New Caledonia,-20.54630089,164.2559967,"-20.54630089,164.2559967"
LIF,Lifou,NWWL,Lifou,,New Caledonia,-20.77479935,167.2400055,"-20.77479935,167.2400055"
UVE,Ouvea,NWWV,Ouvea,,New Caledonia,-20.6406002,166.572998,"-20.6406002,166.572998"
MEE,Mare,NWWR,Mare,,New Caledonia,-21.4817009,168.0379944,"-21.4817009,168.0379944"
NOU,La Tontouta,NWWW,Noumea,,New Caledonia,-22.01460075,166.2129974,"-22.01460075,166.2129974"
BMY,Ile Art,NWWC,Waala,,New Caledonia,-19.72060013,163.6609955,"-19.72060013,163.6609955"
GEA,Noumea Magenta Apt,NWWM,Noumea,,New Caledonia,-22.25830078,166.4730072,"-22.25830078,166.4730072"
ILP,Ile des Pins,NWWE,Ile des Pins,,New Caledonia,-22.58889961,167.4559937,"-22.58889961,167.4559937"
TGJ,Tiga,NWWA,Tiga,,New Caledonia,-21.09609985,167.8040009,"-21.09609985,167.8040009"
TOU,Touho,NWWU,Touho,,New Caledonia,-20.79000092,165.2590027,"-20.79000092,165.2590027"
KNQ,Kone,NWWD,Kone,,New Caledonia,-21.05430031,164.8370056,"-21.05430031,164.8370056"
PPQ,Paraparaumu,NZPP,Kāpiti Coast District,,New Zealand,-40.90470123,174.9889984,"-40.90470123,174.9889984"
AKL,Auckland International Apt,NZAA,Auckland,,New Zealand,-37.0080986,174.7920074,"-37.0080986,174.7920074"
CHC,Christchurch,NZCH,Christchurch,,New Zealand,-43.48939896,172.5319977,"-43.48939896,172.5319977"
CHT,Chatham Island,NZCI,Waitangi,,New Zealand,-43.81000137,-176.4570007,"-43.81000137,-176.4570007"
WHK,Whakatane,NZWK,Whakatane District,,New Zealand,-37.92060089,176.9140015,"-37.92060089,176.9140015"
WAG,Wanganui,NZWU,Wanganui,,New Zealand,-39.96220016,175.0249939,"-39.96220016,175.0249939"
WGN,Shaoyang,NZWA,Waitangi,,New Zealand,-35.266,174.079,"-35.266,174.079"
WLG,Wellington,NZWN,Wellington,,New Zealand,-41.32720184,174.8049927,"-41.32720184,174.8049927"
NPE,Napier-Hastings,NZNR,Napier,,New Zealand,-39.46580124,176.8699951,"-39.46580124,176.8699951"
ZQN,Queenstown (NZ),NZQN,Queenstown,,New Zealand,-45.02109909,168.7389984,"-45.02109909,168.7389984"
NSN,Nelson,NZNS,Nelson,,New Zealand,-41.2983017,173.220993,"-41.2983017,173.220993"
PMR,Palmerston North,NZPM,Palmerston North,,New Zealand,-40.3205986,175.6170044,"-40.3205986,175.6170044"
NPL,New Plymouth,NZNP,New Plymouth,,New Zealand,-39.00859833,174.1790009,"-39.00859833,174.1790009"
DUD,Dunedin,NZDN,Dunedin,,New Zealand,-45.92810059,170.197998,"-45.92810059,170.197998"
HLZ,Hamilton (NZ),NZHN,Hamilton,,New Zealand,-37.86669922,175.3320007,"-37.86669922,175.3320007"
TUO,Taupo,NZAP,Taupo,,New Zealand,-38.73970032,176.0839996,"-38.73970032,176.0839996"
TRG,Tauranga,NZTG,Tauranga,,New Zealand,-37.6719017,176.1959991,"-37.6719017,176.1959991"
ROT,Rotorua,NZRO,Rotorua,,New Zealand,-38.10919952,176.3170013,"-38.10919952,176.3170013"
GIS,Gisborne,NZGS,Gisborne,,New Zealand,-38.66329956,177.9779968,"-38.66329956,177.9779968"
TIU,Timaru,NZTU,Timaru District,,New Zealand,-44.30279922,171.2250061,"-44.30279922,171.2250061"
BHE,Blenheim,NZWB,Blenheim,,New Zealand,-41.5182991,173.8699951,"-41.5182991,173.8699951"
IVC,Invercargill,NZNV,Invercargill,,New Zealand,-46.41239929,168.3130035,"-46.41239929,168.3130035"
HKK,Hokitika,NZHK,Westland District,,New Zealand,-42.71360016,170.9850006,"-42.71360016,170.9850006"
WRE,Whangarei,NZWR,Whangārei,,New Zealand,-35.7682991,174.3650055,"-35.7682991,174.3650055"
KKE,Kerikeri,NZKK,Kerikeri,,New Zealand,-35.26279831,173.9120026,"-35.26279831,173.9120026"
WSZ,Westport,NZWS,Buller District,,New Zealand,-41.73809814,171.5809937,"-41.73809814,171.5809937"
WKA,Wanaka,NZWF,Queenstown-Lakes District,,New Zealand,-44.72219849,169.2460022,"-44.72219849,169.2460022"
MGA,Managua,MNMG,Managua,,Nicaragua,12.14150047,-86.16819763,"12.14150047,-86.16819763"
PUZ,Puerto Cabezas,MNPC,Puerto Cabezas,,Nicaragua,14.0472002,-83.38670349,"14.0472002,-83.38670349"
SIU,Siuna,MNSI,Siuna,,Nicaragua,13.72722244,-84.77777863,"13.72722244,-84.77777863"
RNI,Corn Island,MNCI,Corn Island,,Nicaragua,12.16289997,-83.063797,"12.16289997,-83.063797"
BEF,Bluefields,MNBL,Bluefileds,,Nicaragua,11.99100018,-83.77410126,"11.99100018,-83.77410126"
BZA,Bonanza,MNBZ,Bonanza,,Nicaragua,13.94999981,-84.59999847,"13.94999981,-84.59999847"
WSP,Waspam,MNWP,Waspam,,Nicaragua,14.73919964,-83.9693985,"14.73919964,-83.9693985"
NIM,Niamey,DRRN,Niamey,,Niger,13.48149967,2.183609963,"13.48149967,2.183609963"
AJY,Agadez,DRZA,Agadez,,Niger,16.9659996,8.000109673,"16.9659996,8.000109673"
ZND,Zinder,DRZR,Zinder,,Niger,13.77900028,8.98375988,"13.77900028,8.98375988"
KAN,Kano,DNKN,Kano,,Nigeria,12.04759979,8.524620056,"12.04759979,8.524620056"
QOW,Owerri,DNIM,Owerri,,Nigeria,5.427060127,7.206029892,"5.427060127,7.206029892"
LOS,Lagos,DNMM,Lagos,,Nigeria,6.577370167,3.321160078,"6.577370167,3.321160078"
PHC,Port Harcourt,DNPO,Port Harcourt,,Nigeria,5.015490055,6.949590206,"5.015490055,6.949590206"
ABV,Abuja,SVST,Abuja,,Nigeria,9.006790161,7.263169766,"9.006790161,7.263169766"
QUO,Uyo,DNAI,"Akwa Ibom , Uruan",,Nigeria,4.8725,8.093,"4.8725,8.093"
ENU,Enugu,DNEN,Enegu,,Nigeria,6.474269867,7.56196022,"6.474269867,7.56196022"
QRW,Warri,NG-QRW,"Delta , Okpe",,Nigeria,5.596109867,5.817780018,"5.596109867,5.817780018"
IBA,Ibadan,,Ibadan,,Nigeria,7.362460136,3.978329897,"7.362460136,3.978329897"
ILR,Ilorin,AGGM,Ilorin,,Nigeria,8.440210342,4.493919849,"8.440210342,4.493919849"
AKR,Akure,VCBI,Akure,,Nigeria,7.246739864,5.301010132,"7.246739864,5.301010132"
CBQ,Calabar,DNCA,Calabar,,Nigeria,4.976019859,8.347200394,"4.976019859,8.347200394"
ABB,Asaba,DNAS,Asaba,,Nigeria,6.203333333,6.658888889,"6.203333333,6.658888889"
BNI,Benin City,DNBE,Benin,,Nigeria,6.316979885,5.599500179,"6.316979885,5.599500179"
MIU,Maiduguri,DNMA,Maiduguri,,Nigeria,11.85529995,13.08090019,"11.85529995,13.08090019"
YOL,Yola,FTTA,Yola,,Nigeria,9.25755024,12.43039989,"9.25755024,12.43039989"
SKO,Sokoto,DNSO,Sokoto,,Nigeria,12.91629982,5.207190037,"12.91629982,5.207190037"
JOS,Jos,DGLE,Jos,,Nigeria,9.639829636,8.869050026,"9.639829636,8.869050026"
KAD,Kaduna,DNKA,Kaduna,,Nigeria,10.6960001,7.320109844,"10.6960001,7.320109844"
BCU,Bauchi,DNBC,Bauchi,,Nigeria,10.482833,9.744,"10.482833,9.744"
GMO,Gombe,DNGO,Gombe,,Nigeria,10.29833333,10.89638889,"10.29833333,10.89638889"
PHG,Port Harcourt City,,Ikwerre,,Nigeria,5.0075,6.95022,"5.0075,6.95022"
MDI,Makurdi,SBCZ,Makurdi,,Nigeria,7.703879833,8.613940239,"7.703879833,8.613940239"
